0.0,1.0,1.05
0.1,0.99,1.0219965
0.189,1.0070780035,0.995729853345
0.27080780035,1.0480452940421778,0.9710771155829038
0.3485315497192178,1.1107612726233438,0.9480166773177751
0.4247545220096304,1.193938356601439,0.926604426010865
0.5016729054688113,1.2969944449974986,0.9069631931288273
0.58120505942168,1.4199429254762888,0.8892811544840695
0.6650788460271408,1.5633123657972514,0.8738168062177478
0.7549021980041519,1.728089748295694,0.8609093718381644
0.8522209530333061,1.9156824424830696,0.8509943063846092
0.9585671019782825,2.1278951331194347,0.8446241354017525
1.0754999050923977,2.3669186812448295,0.8424953124212676
1.2046417827076408,2.635328431572754,0.8454821706093948
1.3477104475941521,2.9360898149226613,0.8546794285175415
1.506548384327003,3.2725692381482285,0.8714551173454392
1.6831504697091257,3.6485482003878045,0.897516248349141
1.8796902427769937,4.068238300952677,0.9349900461780606
2.098545048594562,4.536294269251764,0.9865241400424157
2.342319970660282,5.057821286671674,1.0554097200045462
2.6138701022614215,5.63837159294588,1.1457323008500424
2.9163202513298674,6.283923551585748,1.2625553297087853
3.2530805813554555,7.0008338296777115,1.4121423141784342
3.627855906187681,7.7957499267568195,1.6022232445055045
4.044645308244595,8.675465730615697,1.8423105247240117
4.507727350481705,9.646696833416481,2.144067920671338
5.0216242987751825,10.715744787144187,2.5217324208050007
5.591036347612083,11.88801021493656,2.992582261168099
6.220733734344531,13.167303928164479,3.577433064387686
6.915390753726526,14.554893749039342,4.301125841923467
7.679341053257808,16.048214563813858,5.192942592255155
8.516228404313413,17.639164140728745,6.286843942633566
9.428521977954945,19.311914462951798,7.621365321519736
10.41686122645463,21.04019936778994,9.238931607898074
11.479195040588161,22.78411183311754,11.184257671827496
12.609686719841099,24.486582574160025,13.501406155309144
13.79737630527299,26.069944011016105,16.22900500414383
15.024633075847301,27.433333045359074,19.393145718457184
16.265503072798477,28.452147990080146,22.997688152686298
17.484167564526643,28.981277697415116,27.01222481525781
18.63387857781549,28.864169188902103,31.358943934391732
19.656907638924153,27.949625962781628,35.901115138816756
20.4861794713099,26.117014797871548,40.43766455899326
21.049263003966065,23.30784236629797,44.70957056924544
21.275120940199255,19.557522486681204,48.42329536239556
21.10336109484745,15.01686647349063,51.29273263702856
20.49471163271177,9.951148331506204,53.09381901463082
19.440355302591215,4.708731003507962,53.71726601619622
17.96719287268289,-0.3378841941882085,53.20002056886948
16.13668516599578,-4.862241651810866,51.72046771544163
14.036792484215114,-8.641316430435245,49.55647821410817
11.768981592750078,-11.580741379950297,47.02184328489332
9.43400929548004,-13.703611200951656,44.40483540317487
7.12024724583687,-15.114208785785857,41.927758488457975
4.896801642674597,-15.954757538109238,39.73337613477085
2.8116457245962136,-16.369770118036794,37.89241416404563
0.8935041403329127,-16.484212056759166,36.42156353664053
-0.844267479376295,-16.394616955072223,35.302913319889925
-2.399302426945888,-16.16901466331463,34.49979904096845
-3.7762736505827625,-15.851374680544923,33.96763296177596
-4.983783753578979,-15.467506782640436,33.66030747600196
-6.032156056485125,-15.03073423042243,33.53345416573395
-6.932013873878855,-14.546640297527057,33.54579428834843
-7.693476516243676,-14.016738665066692,33.65950307828601
-8.325802731125977,-13.441158738152003,33.840178628728275
-8.83733833182858,-12.820505398997188,34.05674542601613
-9.23565503854544,-12.15704525981262,34.28144346346401
-9.527794060672157,-11.455342357487696,34.48994012936956
-9.720548890353712,-10.722440803725567,34.661534854885645
-9.820738081690898,-9.9676786432712,34.779391820871226
-9.835432137848928,-9.202215542579149,34.830725053388896
-9.77211047832195,-8.438362060004247,34.806867281083974
-9.63873563649018,-7.6888038485839285,34.70317419376188
-9.443742457699555,-6.96581457030795,34.51874401458754
-9.195949668960395,-6.280543028390519,34.255962699819285
-8.904409004903407,-5.642442416922297,33.9199117504433
-8.578212346105296,-5.058884837764266,33.517693854727895
-8.226279595271194,-4.534976493920062,33.05773884335065
-7.857149285136081,-4.073562990528202,32.54914879436818
-7.478790655675293,-3.6753939486464438,32.00112892141223
-7.098450984972408,-3.33940395326388,31.422533832268794
-6.722546281801556,-3.063063027203543,30.821540807774852
-6.356597956341755,-2.842753010268926,30.205446144076006
-6.005213461734472,-2.674134135643683,29.5805692751681
-5.6721055291253935,-2.5524762354028128,28.952242955697876
-5.360142599753136,-2.4729392477079384,28.32486578174731
-5.071422264548616,-2.4307965860714007,27.701994681430516
-4.807359696700894,-2.4216017282861584,27.08645844254868
-4.568783899859421,-2.4413029396488253,26.480477701386146
-4.356035803838361,-2.4863136003861808,25.88578121674365
-4.169063583493142,-2.5535465915524416,25.30371214232162
